filename,chromosome_count,cellname,stage,celltype,filepath
GSM6999143,21,GasbE751138,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999143_GasbE751138.pairs.gz
GSM6999144,20,GasbE751139,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999144_GasbE751139.pairs.gz
GSM6999145,20,GasbE751140,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999145_GasbE751140.pairs.gz
GSM6999146,20,GasbE751141,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999146_GasbE751141.pairs.gz
GSM6999147,21,GasbE751142,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999147_GasbE751142.pairs.gz
GSM6999148,21,GasbE751143,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999148_GasbE751143.pairs.gz
GSM6999149,21,GasbE751144,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999149_GasbE751144.pairs.gz
GSM6999150,21,GasbE751145,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999150_GasbE751145.pairs.gz
GSM6999151,21,GasbE751146,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999151_GasbE751146.pairs.gz
GSM6999152,20,GasbE751147,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999152_GasbE751147.pairs.gz
GSM6999153,20,GasbE751148,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999153_GasbE751148.pairs.gz
GSM6999154,21,GasbE751149,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999154_GasbE751149.pairs.gz
GSM6999155,21,GasbE751150,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999155_GasbE751150.pairs.gz
GSM6999156,20,GasbE751151,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999156_GasbE751151.pairs.gz
GSM6999157,21,GasbE751152,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999157_GasbE751152.pairs.gz
GSM6999158,20,GasbE751153,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999158_GasbE751153.pairs.gz
GSM6999159,21,GasbE751154,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999159_GasbE751154.pairs.gz
GSM6999160,21,GasbE751155,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999160_GasbE751155.pairs.gz
GSM6999161,21,GasbE751156,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999161_GasbE751156.pairs.gz
GSM6999162,21,GasbE751158,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999162_GasbE751158.pairs.gz
GSM6999163,21,GasbE751159,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999163_GasbE751159.pairs.gz
GSM6999164,21,GasbE751160,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999164_GasbE751160.pairs.gz
GSM6999165,21,GasbE751161,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999165_GasbE751161.pairs.gz
GSM6999166,21,GasbE751162,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999166_GasbE751162.pairs.gz
GSM6999167,20,GasbE751163,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999167_GasbE751163.pairs.gz
GSM6999168,20,GasbE751164,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999168_GasbE751164.pairs.gz
GSM6999169,21,GasbE751165,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999169_GasbE751165.pairs.gz
GSM6999170,20,GasbE751166,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999170_GasbE751166.pairs.gz
GSM6999171,21,GasbE751167,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999171_GasbE751167.pairs.gz
GSM6999172,21,GasbE751168,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999172_GasbE751168.pairs.gz
GSM6999173,21,GasbE751169,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999173_GasbE751169.pairs.gz
GSM6999174,21,GasbE751170,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999174_GasbE751170.pairs.gz
GSM6999175,21,GasbE751171,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999175_GasbE751171.pairs.gz
GSM6999176,21,GasbE751172,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999176_GasbE751172.pairs.gz
GSM6999177,21,GasbE751173,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999177_GasbE751173.pairs.gz
GSM6999178,21,GasbE751174,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999178_GasbE751174.pairs.gz
GSM6999179,21,GasbE751175,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999179_GasbE751175.pairs.gz
GSM6999180,21,GasbE751176,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999180_GasbE751176.pairs.gz
GSM6999181,21,GasbE751178,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999181_GasbE751178.pairs.gz
GSM6999182,21,GasbE751179,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999182_GasbE751179.pairs.gz
GSM6999183,20,GasbE751180,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999183_GasbE751180.pairs.gz
GSM6999184,20,GasbE751181,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999184_GasbE751181.pairs.gz
GSM6999185,21,GasbE751182,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999185_GasbE751182.pairs.gz
GSM6999186,21,GasbE751183,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999186_GasbE751183.pairs.gz
GSM6999187,21,GasbE751184,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999187_GasbE751184.pairs.gz
GSM6999188,21,GasbE751185,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999188_GasbE751185.pairs.gz
GSM6999189,21,GasbE751186,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999189_GasbE751186.pairs.gz
GSM6999190,21,GasbE751187,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999190_GasbE751187.pairs.gz
GSM6999191,21,GasbE751188,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999191_GasbE751188.pairs.gz
GSM6999192,21,GasbE751189,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999192_GasbE751189.pairs.gz
GSM6999193,20,GasbE751190,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999193_GasbE751190.pairs.gz
GSM6999194,20,GasbE751191,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999194_GasbE751191.pairs.gz
GSM6999195,21,GasbE751192,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999195_GasbE751192.pairs.gz
GSM6999196,21,GasbE751193,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999196_GasbE751193.pairs.gz
GSM6999197,21,GasbE751194,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999197_GasbE751194.pairs.gz
GSM6999198,20,GasbE751195,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999198_GasbE751195.pairs.gz
GSM6999199,20,GasbE751196,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999199_GasbE751196.pairs.gz
GSM6999200,20,GasbE751197,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999200_GasbE751197.pairs.gz
GSM6999201,21,GasbE751198,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999201_GasbE751198.pairs.gz
GSM6999202,21,GasbE751199,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999202_GasbE751199.pairs.gz
GSM6999203,21,GasbE751200,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999203_GasbE751200.pairs.gz
GSM6999204,21,GasbE751201,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999204_GasbE751201.pairs.gz
GSM6999205,20,GasbE751202,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999205_GasbE751202.pairs.gz
GSM6999206,20,GasbE751203,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999206_GasbE751203.pairs.gz
GSM6999207,20,GasbE751204,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999207_GasbE751204.pairs.gz
GSM6999208,21,GasbE751205,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999208_GasbE751205.pairs.gz
GSM6999209,21,GasbE751206,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999209_GasbE751206.pairs.gz
GSM6999210,21,GasbE751207,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999210_GasbE751207.pairs.gz
GSM6999211,20,GasbE751208,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999211_GasbE751208.pairs.gz
GSM6999212,21,GasbE751209,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999212_GasbE751209.pairs.gz
GSM6999213,20,GasbE751210,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999213_GasbE751210.pairs.gz
GSM6999214,21,GasbE751211,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999214_GasbE751211.pairs.gz
GSM6999215,21,GasbE751212,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999215_GasbE751212.pairs.gz
GSM6999216,21,GasbE751213,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999216_GasbE751213.pairs.gz
GSM6999217,20,GasbE751214,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999217_GasbE751214.pairs.gz
GSM6999218,20,GasbE751215,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999218_GasbE751215.pairs.gz
GSM6999219,20,GasbE751216,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999219_GasbE751216.pairs.gz
GSM6999220,21,GasbE751217,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999220_GasbE751217.pairs.gz
GSM6999221,20,GasbE751218,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999221_GasbE751218.pairs.gz
GSM6999222,20,GasbE751219,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999222_GasbE751219.pairs.gz
GSM6999223,20,GasbE751220,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999223_GasbE751220.pairs.gz
GSM6999224,21,GasbE751221,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999224_GasbE751221.pairs.gz
GSM6999225,20,GasbE751222,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999225_GasbE751222.pairs.gz
GSM6999226,20,GasbE751223,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999226_GasbE751223.pairs.gz
GSM6999227,20,GasbE751224,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999227_GasbE751224.pairs.gz
GSM6999228,20,GasbE751225,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999228_GasbE751225.pairs.gz
GSM6999229,21,GasbE751226,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999229_GasbE751226.pairs.gz
GSM6999230,20,GasbE751227,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999230_GasbE751227.pairs.gz
GSM6999231,20,GasbE751228,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999231_GasbE751228.pairs.gz
GSM6999232,20,GasbE751229,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999232_GasbE751229.pairs.gz
GSM6999233,20,GasbE751230,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999233_GasbE751230.pairs.gz
GSM6999234,20,GasbE751231,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999234_GasbE751231.pairs.gz
GSM6999235,20,GasbE751232,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999235_GasbE751232.pairs.gz
GSM6999236,20,GasbE751233,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999236_GasbE751233.pairs.gz
GSM6999237,20,GasbE751234,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999237_GasbE751234.pairs.gz
GSM6999238,20,GasbE751235,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999238_GasbE751235.pairs.gz
GSM6999239,21,GasbE751236,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999239_GasbE751236.pairs.gz
GSM6999240,20,GasbE751237,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999240_GasbE751237.pairs.gz
GSM6999241,21,GasbE751239,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999241_GasbE751239.pairs.gz
GSM6999242,20,GasbE751240,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999242_GasbE751240.pairs.gz
GSM6999243,20,GasbE751241,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999243_GasbE751241.pairs.gz
GSM6999244,21,GasbE751242,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999244_GasbE751242.pairs.gz
GSM6999245,20,GasbE751243,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999245_GasbE751243.pairs.gz
GSM6999246,20,GasbE751244,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999246_GasbE751244.pairs.gz
GSM6999247,20,GasbE751245,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999247_GasbE751245.pairs.gz
GSM6999248,20,GasbE751247,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999248_GasbE751247.pairs.gz
GSM6999249,21,GasbE751248,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999249_GasbE751248.pairs.gz
GSM6999250,21,GasbE751249,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999250_GasbE751249.pairs.gz
GSM6999251,21,GasbE751250,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999251_GasbE751250.pairs.gz
GSM6999252,21,GasbE751251,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999252_GasbE751251.pairs.gz
GSM6999253,21,GasbE751252,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999253_GasbE751252.pairs.gz
GSM6999254,21,GasbE751253,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999254_GasbE751253.pairs.gz
GSM6999255,20,GasbE751255,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999255_GasbE751255.pairs.gz
GSM6999256,20,GasbE751256,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999256_GasbE751256.pairs.gz
GSM6999257,21,GasbE751257,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999257_GasbE751257.pairs.gz
GSM6999258,20,GasbE751258,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999258_GasbE751258.pairs.gz
GSM6999259,20,GasbE751259,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999259_GasbE751259.pairs.gz
GSM6999260,20,GasbE751260,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999260_GasbE751260.pairs.gz
GSM6999261,20,GasbE751261,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999261_GasbE751261.pairs.gz
GSM6999262,21,GasbE751262,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999262_GasbE751262.pairs.gz
GSM6999263,21,GasbE751263,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999263_GasbE751263.pairs.gz
GSM6999264,20,GasbE751264,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999264_GasbE751264.pairs.gz
GSM6999265,21,GasbE751265,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999265_GasbE751265.pairs.gz
GSM6999266,20,GasbE751266,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999266_GasbE751266.pairs.gz
GSM6999267,20,GasbE751267,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999267_GasbE751267.pairs.gz
GSM6999268,20,GasbE751268,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999268_GasbE751268.pairs.gz
GSM6999269,21,GasbE751269,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999269_GasbE751269.pairs.gz
GSM6999270,21,GasbE751270,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999270_GasbE751270.pairs.gz
GSM6999271,21,GasbE751271,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999271_GasbE751271.pairs.gz
GSM6999272,21,GasbE751272,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999272_GasbE751272.pairs.gz
GSM6999273,21,GasbE751273,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999273_GasbE751273.pairs.gz
GSM6999274,21,GasbE751274,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999274_GasbE751274.pairs.gz
GSM6999275,20,GasbE751275,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999275_GasbE751275.pairs.gz
GSM6999276,20,GasbE751276,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999276_GasbE751276.pairs.gz
GSM6999277,20,GasbE751277,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999277_GasbE751277.pairs.gz
GSM6999278,21,GasbE751278,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999278_GasbE751278.pairs.gz
GSM6999279,20,GasbE751279,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999279_GasbE751279.pairs.gz
GSM6999280,21,GasbE751280,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999280_GasbE751280.pairs.gz
GSM6999281,21,GasbE751281,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999281_GasbE751281.pairs.gz
GSM6999282,21,GasbE751284,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999282_GasbE751284.pairs.gz
GSM6999283,21,GasbE751285,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999283_GasbE751285.pairs.gz
GSM6999284,20,GasbE751286,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999284_GasbE751286.pairs.gz
GSM6999285,21,GasbE751287,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999285_GasbE751287.pairs.gz
GSM6999286,21,GasbE751288,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999286_GasbE751288.pairs.gz
GSM6999287,21,GasbE751289,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999287_GasbE751289.pairs.gz
GSM6999288,21,GasbE751290,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999288_GasbE751290.pairs.gz
GSM6999289,21,GasbE751291,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999289_GasbE751291.pairs.gz
GSM6999290,21,GasbE751292,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999290_GasbE751292.pairs.gz
GSM6999291,20,GasbE751293,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999291_GasbE751293.pairs.gz
GSM6999292,21,GasbE751294,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999292_GasbE751294.pairs.gz
GSM6999293,21,GasbE751295,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999293_GasbE751295.pairs.gz
GSM6999294,20,GasbE751296,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999294_GasbE751296.pairs.gz
GSM6999295,20,GasbE751297,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999295_GasbE751297.pairs.gz
GSM6999296,20,GasbE751298,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999296_GasbE751298.pairs.gz
GSM6999297,20,GasbE751299,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999297_GasbE751299.pairs.gz
GSM6999298,20,GasbE751300,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999298_GasbE751300.pairs.gz
GSM6999299,21,GasbE751301,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999299_GasbE751301.pairs.gz
GSM6999300,21,GasbE751302,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999300_GasbE751302.pairs.gz
GSM6999301,20,GasbE751303,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999301_GasbE751303.pairs.gz
GSM6999302,21,GasbE751304,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999302_GasbE751304.pairs.gz
GSM6999303,21,GasbE751305,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999303_GasbE751305.pairs.gz
GSM6999304,20,GasbE751306,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999304_GasbE751306.pairs.gz
GSM6999305,20,GasbE751307,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999305_GasbE751307.pairs.gz
GSM6999306,21,GasbE751308,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999306_GasbE751308.pairs.gz
