filename,chromosome_count,cellname,stage,celltype,filepath
GSM6999302,21,GasbE751304,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999302_GasbE751304.pairs.gz
GSM6999303,21,GasbE751305,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999303_GasbE751305.pairs.gz
GSM6999306,21,GasbE751308,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999306_GasbE751308.pairs.gz
GSM6999307,21,GasbE751309,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999307_GasbE751309.pairs.gz
GSM6999311,21,GasbE751313,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999311_GasbE751313.pairs.gz
GSM6999312,21,GasbE751314,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999312_GasbE751314.pairs.gz
GSM6999313,21,GasbE751315,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999313_GasbE751315.pairs.gz
GSM6999314,21,GasbE751316,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999314_GasbE751316.pairs.gz
GSM6999316,21,GasbE751318,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999316_GasbE751318.pairs.gz
GSM6999317,21,GasbE751319,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999317_GasbE751319.pairs.gz
GSM6999322,21,GasbE751324,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999322_GasbE751324.pairs.gz
GSM6999323,21,GasbE751325,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999323_GasbE751325.pairs.gz
GSM6999324,21,GasbE751326,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999324_GasbE751326.pairs.gz
GSM6999325,21,GasbE751327,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999325_GasbE751327.pairs.gz
GSM6999326,21,GasbE751328,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999326_GasbE751328.pairs.gz
GSM6999327,21,GasbE751329,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999327_GasbE751329.pairs.gz
GSM6999328,21,GasbE751330,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999328_GasbE751330.pairs.gz
GSM6999330,21,GasbE751332,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999330_GasbE751332.pairs.gz
GSM6999331,21,GasbE751333,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999331_GasbE751333.pairs.gz
GSM6999334,21,GasbE751336,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999334_GasbE751336.pairs.gz
GSM6999341,21,GasbE751343,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999341_GasbE751343.pairs.gz
GSM6999344,21,GasbE751346,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999344_GasbE751346.pairs.gz
GSM6999345,21,GasbE751347,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999345_GasbE751347.pairs.gz
GSM6999346,21,GasbE751348,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999346_GasbE751348.pairs.gz
GSM6999350,21,GasbE751352,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999350_GasbE751352.pairs.gz
GSM6999353,21,GasbE751355,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999353_GasbE751355.pairs.gz
GSM6999354,21,GasbE751356,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999354_GasbE751356.pairs.gz
GSM6999358,21,GasbE751360,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999358_GasbE751360.pairs.gz
GSM6999361,21,GasbE751363,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999361_GasbE751363.pairs.gz
GSM6999362,21,GasbE751364,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999362_GasbE751364.pairs.gz
GSM6999367,21,GasbE751369,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999367_GasbE751369.pairs.gz
GSM6999368,21,GasbE751370,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999368_GasbE751370.pairs.gz
GSM6999371,21,GasbE751373,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999371_GasbE751373.pairs.gz
GSM6999372,21,GasbE751374,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999372_GasbE751374.pairs.gz
GSM6999374,21,GasbE751376,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999374_GasbE751376.pairs.gz
GSM6999377,21,GasbE751379,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999377_GasbE751379.pairs.gz
GSM6999382,21,GascE753003,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999382_GascE753003.pairs.gz
GSM6999383,21,GascE753004,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999383_GascE753004.pairs.gz
GSM6999384,21,GascE753005,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999384_GascE753005.pairs.gz
GSM6999385,21,GascE753006,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999385_GascE753006.pairs.gz
GSM6999386,21,GascE753007,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999386_GascE753007.pairs.gz
GSM6999387,21,GascE753008,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999387_GascE753008.pairs.gz
GSM6999388,21,GascE753009,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999388_GascE753009.pairs.gz
GSM6999389,21,GascE753010,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999389_GascE753010.pairs.gz
GSM6999390,21,GascE753011,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999390_GascE753011.pairs.gz
GSM6999392,21,GascE753013,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999392_GascE753013.pairs.gz
GSM6999393,21,GascE753014,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999393_GascE753014.pairs.gz
GSM6999394,21,GascE753015,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999394_GascE753015.pairs.gz
GSM6999395,21,GascE753016,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999395_GascE753016.pairs.gz
GSM6999396,21,GascE753017,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999396_GascE753017.pairs.gz
GSM6999397,21,GascE753018,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999397_GascE753018.pairs.gz
GSM6999398,21,GascE753019,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999398_GascE753019.pairs.gz
GSM6999399,21,GascE753020,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999399_GascE753020.pairs.gz
GSM6999401,21,GascE753022,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999401_GascE753022.pairs.gz
GSM6999402,21,GascE753023,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999402_GascE753023.pairs.gz
GSM6999403,21,GascE753024,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999403_GascE753024.pairs.gz
GSM6999404,21,GascE753025,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999404_GascE753025.pairs.gz
GSM6999406,21,GascE753027,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999406_GascE753027.pairs.gz
GSM6999409,21,GascE753030,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999409_GascE753030.pairs.gz
GSM6999410,21,GascE753031,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999410_GascE753031.pairs.gz
GSM6999411,21,GascE753032,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999411_GascE753032.pairs.gz
GSM6999412,21,GascE753033,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999412_GascE753033.pairs.gz
GSM6999413,21,GascE753034,E75,epiblast and PS,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999413_GascE753034.pairs.gz
GSM6999414,21,GascE753035,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999414_GascE753035.pairs.gz
GSM6999416,21,GascE753037,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999416_GascE753037.pairs.gz
GSM6999417,21,GascE753039,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999417_GascE753039.pairs.gz
GSM6999419,21,GascE753041,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999419_GascE753041.pairs.gz
GSM6999420,21,GascE753042,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999420_GascE753042.pairs.gz
GSM6999421,21,GascE753043,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999421_GascE753043.pairs.gz
GSM6999422,21,GascE753044,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999422_GascE753044.pairs.gz
GSM6999423,21,GascE753045,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999423_GascE753045.pairs.gz
GSM6999424,21,GascE753046,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999424_GascE753046.pairs.gz
GSM6999425,21,GascE753047,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999425_GascE753047.pairs.gz
GSM6999426,21,GascE753048,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999426_GascE753048.pairs.gz
GSM6999427,21,GascE753049,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999427_GascE753049.pairs.gz
GSM6999428,21,GascE753050,E75,epiblast and PS,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999428_GascE753050.pairs.gz
GSM6999429,21,GascE753051,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999429_GascE753051.pairs.gz
GSM6999430,21,GascE753052,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999430_GascE753052.pairs.gz
GSM6999431,21,GascE753053,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999431_GascE753053.pairs.gz
GSM6999434,21,GascE753056,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999434_GascE753056.pairs.gz
GSM6999435,21,GascE753057,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999435_GascE753057.pairs.gz
GSM6999436,21,GascE753058,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999436_GascE753058.pairs.gz
GSM6999437,21,GascE753059,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999437_GascE753059.pairs.gz
GSM6999438,21,GascE753060,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999438_GascE753060.pairs.gz
GSM6999439,21,GascE753061,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999439_GascE753061.pairs.gz
GSM6999440,21,GascE753062,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999440_GascE753062.pairs.gz
GSM6999441,21,GascE753063,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999441_GascE753063.pairs.gz
GSM6999442,21,GascE753064,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999442_GascE753064.pairs.gz
GSM6999443,21,GascE753065,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999443_GascE753065.pairs.gz
GSM6999444,21,GascE753066,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999444_GascE753066.pairs.gz
GSM6999445,21,GascE753067,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999445_GascE753067.pairs.gz
GSM6999446,21,GascE753068,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999446_GascE753068.pairs.gz
GSM6999447,21,GascE753069,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999447_GascE753069.pairs.gz
GSM6999448,21,GascE753070,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999448_GascE753070.pairs.gz
GSM6999449,21,GascE753071,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999449_GascE753071.pairs.gz
GSM6999450,21,GascE753072,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999450_GascE753072.pairs.gz
GSM6999451,21,GascE753073,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999451_GascE753073.pairs.gz
GSM6999452,21,GascE753074,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999452_GascE753074.pairs.gz
GSM6999453,21,GascE753075,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999453_GascE753075.pairs.gz
GSM6999454,21,GascE753076,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999454_GascE753076.pairs.gz
GSM6999455,21,GascE753077,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999455_GascE753077.pairs.gz
GSM6999456,21,GascE753078,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999456_GascE753078.pairs.gz
GSM6999457,21,GascE753079,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999457_GascE753079.pairs.gz
GSM6999458,21,GascE753080,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999458_GascE753080.pairs.gz
GSM6999459,21,GascE753081,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999459_GascE753081.pairs.gz
GSM6999460,21,GascE753082,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999460_GascE753082.pairs.gz
GSM6999461,21,GascE753083,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999461_GascE753083.pairs.gz
GSM6999462,21,GascE753084,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999462_GascE753084.pairs.gz
GSM6999464,21,GascE753086,E75,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999464_GascE753086.pairs.gz
GSM6999465,21,GascE753087,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999465_GascE753087.pairs.gz
GSM6999466,21,GascE753088,E75,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999466_GascE753088.pairs.gz
GSM6999467,21,GascE753089,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999467_GascE753089.pairs.gz
GSM6999468,21,GascE753090,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999468_GascE753090.pairs.gz
GSM6999469,21,GascE753091,E75,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999469_GascE753091.pairs.gz
GSM6999470,21,GascE753092,E75,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999470_GascE753092.pairs.gz
GSM6999472,21,GascE753094,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999472_GascE753094.pairs.gz
GSM6999473,21,GascE753095,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999473_GascE753095.pairs.gz
GSM6999474,21,GascE753096,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999474_GascE753096.pairs.gz
GSM6999477,21,GascE753099,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999477_GascE753099.pairs.gz
GSM6999478,21,GascE753100,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999478_GascE753100.pairs.gz
GSM6999480,21,GascE753102,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999480_GascE753102.pairs.gz
GSM6999481,21,GascE753103,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999481_GascE753103.pairs.gz
GSM6999482,21,GascE753104,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999482_GascE753104.pairs.gz
GSM6999483,21,GascE753105,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999483_GascE753105.pairs.gz
GSM6999484,21,GascE753106,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999484_GascE753106.pairs.gz
GSM6999485,21,GascE753107,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999485_GascE753107.pairs.gz
GSM6999487,21,GascE753109,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999487_GascE753109.pairs.gz
GSM6999488,21,GascE753110,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999488_GascE753110.pairs.gz
GSM6999489,21,GascE753111,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999489_GascE753111.pairs.gz
GSM6999491,21,GascE753113,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999491_GascE753113.pairs.gz
GSM6999492,21,GascE753114,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999492_GascE753114.pairs.gz
GSM6999493,21,GascE753115,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999493_GascE753115.pairs.gz
GSM6999495,21,GascE753117,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999495_GascE753117.pairs.gz
GSM6999496,21,GascE753118,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999496_GascE753118.pairs.gz
GSM6999499,21,GascE753121,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999499_GascE753121.pairs.gz
GSM6999500,21,GascE753122,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999500_GascE753122.pairs.gz
GSM6999501,21,GascE753123,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999501_GascE753123.pairs.gz
GSM6999504,21,GascE753126,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999504_GascE753126.pairs.gz
GSM6999505,21,GascE753127,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999505_GascE753127.pairs.gz
GSM6999506,21,GascE753128,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999506_GascE753128.pairs.gz
GSM6999507,21,GascE753129,E75,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999507_GascE753129.pairs.gz
GSM6999509,21,GascE753131,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999509_GascE753131.pairs.gz
GSM6999510,21,GascE753132,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999510_GascE753132.pairs.gz
GSM6999511,21,GascE753134,E75,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999511_GascE753134.pairs.gz
GSM6999512,21,GascE753135,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999512_GascE753135.pairs.gz
GSM6999514,21,GascE753137,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999514_GascE753137.pairs.gz
GSM6999515,21,GascE753138,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999515_GascE753138.pairs.gz
GSM6999516,21,GascE753139,E75,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999516_GascE753139.pairs.gz
GSM6999518,21,GascE753141,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999518_GascE753141.pairs.gz
GSM6999519,21,GascE753142,E75,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999519_GascE753142.pairs.gz
GSM6999520,21,GascE753143,E75,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999520_GascE753143.pairs.gz
GSM6999521,21,GascE753144,E75,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999521_GascE753144.pairs.gz
GSM6999522,21,GasdE701001,E70,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999522_GasdE701001.pairs.gz
GSM6999523,21,GasdE701003,E70,epiblast and PS,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999523_GasdE701003.pairs.gz
GSM6999524,21,GasdE701004,E70,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999524_GasdE701004.pairs.gz
GSM6999525,21,GasdE701005,E70,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999525_GasdE701005.pairs.gz
GSM6999526,21,GasdE701006,E70,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999526_GasdE701006.pairs.gz
GSM6999527,21,GasdE701007,E70,epiblast and PS,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999527_GasdE701007.pairs.gz
GSM6999528,21,GasdE701008,E70,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999528_GasdE701008.pairs.gz
GSM6999529,21,GasdE701009,E70,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999529_GasdE701009.pairs.gz
GSM6999530,21,GasdE701010,E70,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999530_GasdE701010.pairs.gz
GSM6999531,21,GasdE701011,E70,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999531_GasdE701011.pairs.gz
GSM6999532,21,GasdE701012,E70,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999532_GasdE701012.pairs.gz
GSM6999533,21,GasdE701013,E70,epiblast and PS,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999533_GasdE701013.pairs.gz
GSM6999534,21,GasdE701014,E70,epiblast and PS,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999534_GasdE701014.pairs.gz
GSM6999535,21,GasdE701015,E70,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999535_GasdE701015.pairs.gz
